Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-08 03:04,83.87,66.28,257.41,97,103
2025-04-08 03:19,76.78,84.29,355.46,100,99
2025-04-08 03:34,87.72,64.9,300.56,96,104
2025-04-08 03:49,79.99,66.2,371.97,97,103
2025-04-08 04:04,85.93,71.34,307.36,97,103
2025-04-08 04:19,76.58,98.1,273.36,101,97
2025-04-08 04:34,84.82,91.87,275.64,99,100
2025-04-08 04:49,88.58,99.22,290.48,99,99
2025-04-08 05:04,85.18,80.19,268.47,98,102
2025-04-08 05:19,79.42,85.96,372.15,99,99
2025-04-08 05:34,61.44,68.18,346.13,100,99
2025-04-08 05:49,76.33,71.65,333.32,98,101
2025-04-08 06:04,65.89,62.32,257.62,99,100
2025-04-08 06:19,85.93,94.25,329.23,99,100
2025-04-08 06:34,69.02,90.21,289.65,101,97
2025-04-08 06:49,76.99,85.71,294.58,100,99
2025-04-08 07:04,80.31,83.39,306.22,99,100
2025-04-08 07:19,68.68,76.38,286.83,100,99
2025-04-08 07:34,65.73,73.53,290.32,100,99
2025-04-08 07:49,61.98,71.37,303.67,101,98
2025-04-08 08:04,65.53,60.73,354.83,99,100
2025-04-08 08:19,77.72,95.01,281.57,101,98
2025-04-08 08:34,77.04,84.8,286.75,100,99
2025-04-08 08:49,85.51,89.98,289.12,99,100
2025-04-08 09:04,89.91,68.32,274.87,96,104
2025-04-08 09:19,60.24,86.95,387.52,102,96
2025-04-08 09:34,89.77,81.01,316.66,97,102
2025-04-08 09:49,72.82,93.36,347.64,101,97
2025-04-08 10:04,86.13,83.82,322.94,98,101
2025-04-08 10:19,87.35,74.12,343.81,97,103
2025-04-08 10:34,64.96,91.71,337.33,102,96
2025-04-08 10:49,89.84,82.97,257.19,98,102
2025-04-08 11:04,68.68,75.4,306.66,100,99
2025-04-08 11:19,83.79,68.92,349.43,97,103
2025-04-08 11:34,78.39,80.25,311.82,99,100
2025-04-08 11:49,69.94,65.5,328.47,99,101
2025-04-08 12:04,73.66,81.9,341.94,100,99
2025-04-08 12:19,63.4,76.44,304.66,101,98
2025-04-08 12:34,68.35,62.69,360.05,99,101
2025-04-08 12:49,64.16,60.89,357.88,99,100
2025-04-08 13:04,81.17,67.2,303.09,97,103
2025-04-08 13:19,67.56,84.67,313.09,101,97
2025-04-08 13:34,70.92,78.77,327.94,100,99
2025-04-08 13:49,85.06,75.89,284.5,98,102
2025-04-08 14:04,80.9,61.54,368.42,97,103
2025-04-08 14:19,71.6,60.66,375.44,98,102
2025-04-08 14:34,64.12,61.96,269.15,99,100
2025-04-08 14:49,79.13,78.81,290.55,99,101
2025-04-08 15:04,72.37,98.04,273.0,102,96
2025-04-08 15:19,82.28,92.79,292.51,100,99
2025-04-08 15:34,63.14,65.77,332.87,100,99
2025-04-08 15:49,83.46,64.34,382.48,97,104
2025-04-08 16:04,76.4,67.92,362.79,98,102
2025-04-08 16:19,64.96,74.94,313.21,101,98
2025-04-08 16:34,81.48,62.34,359.45,97,103
2025-04-08 16:49,75.51,84.33,264.4,100,99
2025-04-08 17:04,70.18,83.8,328.64,101,98
2025-04-08 17:19,76.95,89.56,279.52,100,98
2025-04-08 17:34,71.33,79.43,306.18,100,99
2025-04-08 17:49,78.26,81.72,373.21,99,100
2025-04-08 18:04,72.39,89.4,343.12,101,98
2025-04-08 18:19,78.32,67.5,290.04,98,102
2025-04-08 18:34,77.87,79.91,382.87,99,100
2025-04-08 18:49,69.1,64.2,335.31,99,101
2025-04-08 19:04,87.75,64.32,315.51,96,104
2025-04-08 19:19,64.22,80.88,251.07,101,97
2025-04-08 19:34,84.98,78.85,286.63,98,102
2025-04-08 19:49,72.1,84.66,280.05,100,98
2025-04-08 20:04,86.51,81.21,252.39,98,102
2025-04-08 20:19,70.49,79.03,352.67,100,99
2025-04-08 20:34,68.06,85.11,250.27,101,97
2025-04-08 20:49,87.04,73.85,380.37,97,103
2025-04-08 21:04,72.94,75.18,338.56,99,100
2025-04-08 21:19,86.92,60.12,328.77,96,105
2025-04-08 21:34,75.16,95.87,348.7,101,97
2025-04-08 21:49,65.12,85.47,343.45,102,97
2025-04-08 22:04,88.04,64.55,267.46,96,104
2025-04-08 22:19,81.65,78.54,343.95,98,101
2025-04-08 22:34,65.63,85.34,336.04,101,97
2025-04-08 22:49,61.93,91.79,253.75,103,95
2025-04-08 23:04,68.18,88.14,351.87,101,97
2025-04-08 23:19,87.39,96.0,371.33,99,100
2025-04-08 23:34,61.33,64.92,260.42,100,99
2025-04-08 23:49,81.81,75.58,300.19,98,102
2025-04-09 00:04,65.65,83.8,280.27,101,97
2025-04-09 00:19,87.01,64.19,291.87,96,104
2025-04-09 00:34,88.52,96.69,342.52,99,100
2025-04-09 00:49,82.82,71.82,294.03,98,102
2025-04-09 01:04,84.52,96.54,273.63,100,99
2025-04-09 01:19,73.2,91.72,288.73,101,97
2025-04-09 01:34,75.48,99.02,355.95,101,97
2025-04-09 01:49,60.17,69.84,378.39,101,98
2025-04-09 02:04,87.7,64.46,381.76,96,104
2025-04-09 02:19,62.85,91.31,351.32,102,95
2025-04-09 02:34,89.77,97.78,347.92,99,100
2025-04-09 02:49,89.6,75.57,296.43,97,103
2025-04-09 03:04,64.47,95.79,250.41,103,95
2025-04-09 03:19,85.15,81.91,285.28,98,101
2025-04-09 03:34,64.71,86.89,305.68,102,96
2025-04-09 03:49,73.61,77.62,351.98,99,100
2025-04-09 04:04,89.27,60.6,292.34,95,105
2025-04-09 04:19,67.87,73.76,264.04,100,99
2025-04-09 04:34,68.76,74.2,261.56,100,99
2025-04-09 04:49,66.2,84.2,342.38,101,97
2025-04-09 05:04,88.76,85.22,258.47,98,101
2025-04-09 05:19,74.72,81.51,298.98,100,99
2025-04-09 05:34,88.19,96.25,380.0,99,100
2025-04-09 05:49,65.9,90.67,387.34,102,96
2025-04-09 06:04,85.08,72.03,343.91,97,103
2025-04-09 06:19,87.45,97.81,327.23,99,99
2025-04-09 06:34,79.48,82.41,319.47,99,100
2025-04-09 06:49,74.16,69.55,281.18,99,101
2025-04-09 07:04,67.71,84.59,277.24,101,97
2025-04-09 07:19,88.38,69.96,305.13,96,104
2025-04-09 07:34,60.45,73.11,268.28,101,98
2025-04-09 07:49,66.92,66.37,305.99,99,100
2025-04-09 08:04,72.5,71.37,269.61,99,100
2025-04-09 08:19,69.41,61.11,382.8,98,101
2025-04-09 08:34,65.36,68.86,289.83,100,99
2025-04-09 08:49,78.05,96.51,304.16,101,98
2025-04-09 09:04,75.61,95.63,312.96,101,97
2025-04-09 09:19,87.95,75.46,381.57,97,103
2025-04-09 09:34,75.26,95.53,378.96,101,97
2025-04-09 09:49,78.01,87.56,369.08,100,99
2025-04-09 10:04,64.0,84.86,378.97,102,97
2025-04-09 10:19,84.55,79.83,340.13,98,101
2025-04-09 10:34,78.01,98.73,251.81,101,97
2025-04-09 10:49,71.66,98.66,344.31,102,96
2025-04-09 11:04,81.5,77.23,259.96,98,101
2025-04-09 11:19,83.36,82.55,367.19,99,101
2025-04-09 11:34,75.63,61.04,352.76,98,102
2025-04-09 11:49,68.61,78.03,271.92,100,99
2025-04-09 12:04,70.9,80.74,330.8,100,99
2025-04-09 12:19,77.25,97.6,361.07,101,97
2025-04-09 12:34,78.18,70.9,324.18,98,102
2025-04-09 12:49,86.53,61.18,332.83,96,105
2025-04-09 13:04,69.69,88.2,281.11,101,97
2025-04-09 13:19,79.53,79.95,380.98,99,100
2025-04-09 13:34,88.13,91.21,274.76,99,100
2025-04-09 13:49,71.37,77.51,273.59,100,99
2025-04-09 14:04,64.52,68.95,256.48,100,99
2025-04-09 14:19,63.11,74.15,338.75,101,98
2025-04-09 14:34,68.51,92.09,321.06,102,96
2025-04-09 14:49,67.48,75.38,340.81,100,99
2025-04-09 15:04,83.91,67.89,303.98,97,103
2025-04-09 15:19,68.28,65.35,369.02,99,100
2025-04-09 15:34,62.28,97.07,350.55,103,94
2025-04-09 15:49,84.78,96.89,253.61,100,99
2025-04-09 16:04,78.03,80.08,311.83,99,100
2025-04-09 16:19,87.59,98.86,293.85,99,99
2025-04-09 16:34,71.91,63.88,308.43,98,101
2025-04-09 16:49,80.09,97.72,385.38,101,98
2025-04-09 17:04,86.69,66.53,322.77,96,104
2025-04-09 17:19,63.86,78.52,336.93,101,97
2025-04-09 17:34,65.36,86.34,344.9,102,97
2025-04-09 17:49,86.16,90.37,312.01,99,100
2025-04-09 18:04,82.07,83.68,263.85,99,100
2025-04-09 18:19,71.09,84.38,256.75,101,98
2025-04-09 18:34,63.1,67.01,293.01,100,99
2025-04-09 18:49,85.44,85.31,345.95,98,101
2025-04-09 19:04,73.08,78.6,269.17,100,99
2025-04-09 19:19,89.63,80.57,291.65,97,102
2025-04-09 19:34,74.78,66.98,290.56,98,101
2025-04-09 19:49,73.29,71.21,326.54,99,100
2025-04-09 20:04,61.46,97.09,387.6,103,94
2025-04-09 20:19,83.58,92.59,310.14,99,99
2025-04-09 20:34,64.7,65.24,315.06,100,100
2025-04-09 20:49,61.47,64.36,250.06,100,99
2025-04-09 21:04,80.79,68.45,312.76,97,102
2025-04-09 21:19,63.99,82.52,329.99,101,97
2025-04-09 21:34,88.71,61.52,262.82,96,105
2025-04-09 21:49,70.45,71.8,355.68,99,100
2025-04-09 22:04,73.58,86.83,366.41,100,98
2025-04-09 22:19,80.71,80.29,342.84,99,101
2025-04-09 22:34,88.77,72.11,389.99,97,103
2025-04-09 22:49,74.37,87.3,371.06,100,98
2025-04-09 23:04,84.63,62.87,345.42,96,104
2025-04-09 23:19,83.33,65.0,362.06,97,103
2025-04-09 23:34,68.17,91.45,336.49,102,96
2025-04-09 23:49,66.47,88.48,255.53,102,97
2025-04-10 00:04,71.4,77.7,363.09,100,99
2025-04-10 00:19,61.65,63.47,354.7,100,99
2025-04-10 00:34,61.48,62.74,256.25,100,99
2025-04-10 00:49,73.98,94.06,292.09,101,97
2025-04-10 01:04,87.22,81.7,357.1,98,102
2025-04-10 01:19,65.9,93.65,372.6,102,96
2025-04-10 01:34,88.64,74.24,333.25,97,103
2025-04-10 01:49,89.12,76.05,361.86,97,103
2025-04-10 02:04,77.28,89.15,292.88,100,99
2025-04-10 02:19,79.43,79.99,301.63,99,100
2025-04-10 02:34,67.44,67.3,336.82,99,100
2025-04-10 02:49,70.22,68.81,258.1,99,100
2025-04-10 03:04,64.57,60.72,357.44,99,100
2025-04-10 03:19,68.8,68.43,347.63,99,100
2025-04-10 03:34,82.33,81.56,337.94,99,101
2025-04-10 03:49,81.43,80.85,364.96,99,101
2025-04-10 04:04,80.51,87.6,361.07,99,99
2025-04-10 04:19,67.22,78.67,262.42,101,98
2025-04-10 04:34,78.56,68.86,316.79,98,102
2025-04-10 04:49,60.71,60.03,301.12,100,100
2025-04-10 05:04,60.24,87.65,336.94,102,95
2025-04-10 05:19,65.82,88.49,331.01,102,96
2025-04-10 05:34,88.12,62.66,338.58,96,105
2025-04-10 05:49,68.94,74.78,277.91,100,99
2025-04-10 06:04,60.17,76.32,352.13,101,97
2025-04-10 06:19,61.25,67.82,264.89,100,99
2025-04-10 06:34,78.61,62.64,332.22,97,103
2025-04-10 06:49,89.02,66.47,296.41,96,104
2025-04-10 07:04,61.75,83.87,277.27,102,96
2025-04-10 07:19,82.57,74.03,333.51,98,102
2025-04-10 07:34,78.35,87.84,285.32,100,99
2025-04-10 07:49,69.68,69.72,284.24,99,100
2025-04-10 08:04,80.3,93.58,332.97,100,99
2025-04-10 08:19,86.86,81.81,364.7,98,102
2025-04-10 08:34,87.61,79.3,324.37,98,102
2025-04-10 08:49,85.61,80.96,265.66,98,101
2025-04-10 09:04,72.02,70.43,377.94,99,100
2025-04-10 09:19,61.99,67.69,297.8,100,99
2025-04-10 09:34,61.38,67.1,270.33,100,99
2025-04-10 09:49,86.86,71.71,351.06,97,103
2025-04-10 10:04,65.06,93.96,289.4,102,95
2025-04-10 10:19,80.14,87.15,335.84,99,99
2025-04-10 10:34,79.87,81.34,322.51,99,100
2025-04-10 10:49,64.89,85.88,258.95,102,97
2025-04-10 11:04,65.98,99.28,374.09,103,95
2025-04-10 11:19,81.07,66.09,311.0,97,103
2025-04-10 11:34,81.02,67.88,379.65,97,103
2025-04-10 11:49,78.26,95.48,356.36,101,98
2025-04-10 12:04,69.83,94.71,351.44,102,96
2025-04-10 12:19,75.78,75.32,314.75,99,100
2025-04-10 12:34,87.18,72.93,293.07,97,103
2025-04-10 12:49,81.64,92.1,303.09,100,99
2025-04-10 13:04,80.0,94.35,253.01,100,98
2025-04-10 13:19,63.53,68.75,311.72,100,99
2025-04-10 13:34,74.02,77.28,358.45,99,100
2025-04-10 13:49,89.59,71.46,389.68,96,104
2025-04-10 14:04,78.62,78.81,334.0,99,100
2025-04-10 14:19,65.96,63.27,345.32,99,100
2025-04-10 14:34,77.19,68.72,336.12,98,102
2025-04-10 14:49,84.84,98.7,287.88,100,99
2025-04-10 15:04,74.76,74.63,325.68,99,100
2025-04-10 15:19,83.09,90.33,252.7,99,100
2025-04-10 15:34,75.96,91.56,370.59,101,98
2025-04-10 15:49,89.41,72.45,346.29,97,104
2025-04-10 16:04,80.23,65.61,276.8,97,103
2025-04-10 16:19,64.11,78.87,360.49,101,97
2025-04-10 16:34,79.28,71.22,332.18,98,102
2025-04-10 16:49,83.96,96.62,289.82,100,99
2025-04-10 17:04,63.73,94.3,353.51,103,95
2025-04-10 17:19,89.92,79.83,273.68,97,103
2025-04-10 17:34,85.85,60.45,365.58,96,105
2025-04-10 17:49,80.16,84.54,255.26,99,100
2025-04-10 18:04,73.15,83.24,354.4,100,99
2025-04-10 18:19,64.98,68.09,359.65,100,99
2025-04-10 18:34,84.61,68.1,372.18,97,103
2025-04-10 18:49,82.18,77.21,325.3,98,101
2025-04-10 19:04,80.29,98.99,293.68,101,98
2025-04-10 19:19,87.89,64.02,376.0,96,104
2025-04-10 19:34,86.49,67.64,329.94,97,104
2025-04-10 19:49,89.84,85.6,341.21,98,102
2025-04-10 20:04,84.0,82.39,312.97,98,101
2025-04-10 20:19,62.98,70.22,332.74,100,99
2025-04-10 20:34,66.12,99.37,277.25,103,95
2025-04-10 20:49,86.86,87.37,301.66,98,101
2025-04-10 21:04,70.17,87.77,306.98,101,97
2025-04-10 21:19,84.43,96.57,314.82,100,99
2025-04-10 21:34,81.99,89.44,301.55,99,99
2025-04-10 21:49,69.95,97.46,272.32,102,96
2025-04-10 22:04,61.16,62.21,280.01,100,99
2025-04-10 22:19,84.71,73.39,311.1,97,102
2025-04-10 22:34,89.49,91.89,348.42,99,101
2025-04-10 22:49,70.93,87.0,360.07,101,98
2025-04-10 23:04,84.28,88.74,374.74,99,100
2025-04-10 23:19,74.67,69.91,336.19,99,101
2025-04-10 23:34,70.84,85.23,317.98,101,98
2025-04-10 23:49,68.5,91.42,352.08,102,96
2025-04-11 00:04,62.89,84.25,308.35,102,96
2025-04-11 00:19,77.32,89.17,370.7,100,99
2025-04-11 00:34,76.45,88.9,267.49,100,98
2025-04-11 00:49,61.11,63.42,318.76,100,99
2025-04-11 01:04,64.73,92.48,344.34,102,96
2025-04-11 01:19,70.15,78.11,251.22,100,99
2025-04-11 01:34,78.49,60.73,306.37,97,103
2025-04-11 01:49,80.5,93.07,290.68,100,99
2025-04-11 02:04,86.5,95.56,321.56,99,99
2025-04-11 02:19,86.16,96.33,342.23,99,99
2025-04-11 02:34,71.83,78.72,267.23,100,99
2025-04-11 02:49,74.14,97.7,329.0,101,97
2025-04-11 03:04,72.63,78.3,318.07,100,99
2025-04-11 03:19,85.84,86.35,329.98,99,101
2025-04-11 03:34,73.35,68.66,296.48,99,101
2025-04-11 03:49,73.8,66.58,370.72,98,101
2025-04-11 04:04,61.23,63.27,273.71,100,99
2025-04-11 04:19,68.2,75.2,298.95,100,99
2025-04-11 04:34,78.85,98.95,353.14,101,97
2025-04-11 04:49,77.87,73.92,282.33,98,101
2025-04-11 05:04,80.51,96.16,261.47,100,98
2025-04-11 05:19,65.29,81.81,307.57,101,97
2025-04-11 05:34,84.28,79.86,370.7,98,101
2025-04-11 05:49,61.2,87.4,320.17,102,96
2025-04-11 06:04,66.4,67.59,278.76,100,100
2025-04-11 06:19,88.04,95.02,379.19,99,100
2025-04-11 06:34,65.08,66.61,270.92,100,100
2025-04-11 06:49,77.46,67.91,350.66,98,102
2025-04-11 07:04,86.05,65.26,361.4,96,104
2025-04-11 07:19,89.19,95.07,312.51,99,100
2025-04-11 07:34,79.28,86.42,357.31,100,99
2025-04-11 07:49,72.0,76.97,260.63,100,99
2025-04-11 08:04,72.27,83.49,265.61,100,98
2025-04-11 08:19,85.45,97.27,372.38,100,99
2025-04-11 08:34,76.74,68.17,292.53,98,102
2025-04-11 08:49,89.9,90.39,251.53,98,101
2025-04-11 09:04,66.72,68.62,260.76,100,100
2025-04-11 09:19,69.5,89.87,305.4,101,97
2025-04-11 09:34,74.3,79.91,340.55,100,99
2025-04-11 09:49,69.29,79.51,357.23,100,98
2025-04-11 10:04,71.54,89.69,305.83,101,97
2025-04-11 10:19,88.42,99.87,314.36,99,99
2025-04-11 10:34,89.86,79.77,304.84,97,103
2025-04-11 10:49,84.91,60.47,252.5,96,104
2025-04-11 11:04,63.21,87.42,327.68,102,96
2025-04-11 11:19,73.09,74.31,287.17,99,100
2025-04-11 11:34,81.22,63.65,366.69,97,103
2025-04-11 11:49,79.42,88.27,293.92,100,99
2025-04-11 12:04,82.93,64.63,289.77,97,103
2025-04-11 12:19,78.41,73.71,297.04,98,101
2025-04-11 12:34,86.03,67.45,330.82,97,104
2025-04-11 12:49,73.28,93.07,385.49,101,97
2025-04-11 13:04,82.6,80.89,299.31,98,101
2025-04-11 13:19,76.06,77.87,305.64,99,100
2025-04-11 13:34,87.44,95.17,258.54,99,100
2025-04-11 13:49,74.12,87.39,330.8,100,98
2025-04-11 14:04,71.79,99.47,281.94,102,96
2025-04-11 14:19,84.95,85.01,270.62,99,101
2025-04-11 14:34,89.98,61.73,384.24,95,105
2025-04-11 14:49,78.56,87.0,289.75,100,99
2025-04-11 15:04,89.36,65.72,305.19,96,105
2025-04-11 15:19,79.95,77.82,332.22,99,101
2025-04-11 15:34,83.49,95.58,295.78,100,99
2025-04-11 15:49,62.0,74.31,356.9,101,98
2025-04-11 16:04,60.34,69.95,349.02,101,98
2025-04-11 16:19,67.85,65.0,372.27,99,100
2025-04-11 16:34,77.64,91.82,295.9,100,98
2025-04-11 16:49,65.24,98.15,311.53,103,95
2025-04-11 17:04,68.43,96.85,301.2,102,96
2025-04-11 17:19,74.14,71.26,264.56,99,101
2025-04-11 17:34,79.23,73.02,360.21,98,101
2025-04-11 17:49,64.3,66.36,343.07,100,99
2025-04-11 18:04,77.35,67.46,296.81,98,102
2025-04-11 18:19,88.33,83.52,276.08,98,102
2025-04-11 18:34,82.7,82.09,277.81,99,101
2025-04-11 18:49,67.91,87.51,323.71,101,97
2025-04-11 19:04,77.75,64.61,372.9,98,102
2025-04-11 19:19,89.27,75.92,363.3,97,103
2025-04-11 19:34,80.82,71.23,319.35,98,102
2025-04-11 19:49,61.83,95.1,383.56,103,95
2025-04-11 20:04,85.97,79.54,327.23,98,102
2025-04-11 20:19,67.9,94.6,271.36,102,96
2025-04-11 20:34,88.71,97.67,282.11,99,100
2025-04-11 20:49,87.48,64.98,366.07,96,104
2025-04-11 21:04,88.3,81.13,324.81,98,102
2025-04-11 21:19,87.25,83.11,322.08,98,101
2025-04-11 21:34,65.62,76.38,293.47,101,98
2025-04-11 21:49,65.87,77.45,324.27,101,98
2025-04-11 22:04,68.9,72.76,345.36,100,99
2025-04-11 22:19,88.89,83.57,347.57,98,102
2025-04-11 22:34,62.14,99.68,284.84,103,94
2025-04-11 22:49,73.98,98.16,278.75,101,97
2025-04-11 23:04,60.76,95.16,312.35,103,94
2025-04-11 23:19,75.47,99.2,252.33,101,97
2025-04-11 23:34,69.31,78.9,288.4,100,99
2025-04-11 23:49,65.6,83.21,307.63,101,97
2025-04-12 00:04,70.12,86.47,325.81,101,98
2025-04-12 00:19,75.5,63.56,291.42,98,102
2025-04-12 00:34,66.34,89.79,317.19,102,96
2025-04-12 00:49,78.69,94.93,332.17,100,98
2025-04-12 01:04,64.31,90.43,269.86,102,96
2025-04-12 01:19,78.67,79.86,379.9,99,100
2025-04-12 01:34,87.63,99.85,298.0,100,99
2025-04-12 01:49,72.36,86.59,318.59,101,98
2025-04-12 02:04,61.56,84.29,319.66,102,96
2025-04-12 02:19,80.85,80.84,265.04,99,101
2025-04-12 02:34,71.99,84.01,325.29,100,98
2025-04-12 02:49,89.94,73.28,353.84,97,103
2025-04-12 03:04,61.65,71.15,259.49,101,98
2025-04-12 03:19,72.02,96.0,255.87,102,97
2025-04-12 03:34,87.21,81.72,250.15,98,102
2025-04-12 03:49,77.87,68.13,316.04,98,102
2025-04-12 04:04,67.99,89.91,310.93,102,97
2025-04-12 04:19,65.27,68.56,330.58,100,99
2025-04-12 04:34,77.04,75.56,379.6,99,101
2025-04-12 04:49,80.46,75.39,305.7,98,101
2025-04-12 05:04,65.34,91.41,337.22,102,96
2025-04-12 05:19,72.19,72.52,325.82,99,100
2025-04-12 05:34,65.52,65.53,278.67,99,100
2025-04-12 05:49,65.76,80.68,258.34,101,98
2025-04-12 06:04,68.78,84.05,288.07,101,98
2025-04-12 06:19,70.87,96.46,361.65,102,96
2025-04-12 06:34,60.29,65.59,268.21,100,99
2025-04-12 06:49,73.91,65.4,388.07,98,101
2025-04-12 07:04,74.59,72.46,372.5,99,101
2025-04-12 07:19,62.55,98.02,316.35,103,94
2025-04-12 07:34,66.44,83.13,265.21,101,97
2025-04-12 07:49,77.87,67.7,324.37,98,102
2025-04-12 08:04,78.92,62.85,271.41,97,103
2025-04-12 08:19,63.24,60.31,338.81,99,100
2025-04-12 08:34,80.53,73.28,370.09,98,102
2025-04-12 08:49,78.95,72.47,364.41,98,101
2025-04-12 09:04,61.58,62.51,293.6,100,99
2025-04-12 09:19,89.33,84.57,315.95,98,102
2025-04-12 09:34,72.6,65.65,304.82,98,101
2025-04-12 09:49,71.9,62.06,320.72,98,102
2025-04-12 10:04,88.19,67.62,314.02,96,104
2025-04-12 10:19,77.82,83.09,359.87,99,100
2025-04-12 10:34,66.06,71.72,264.07,100,99
2025-04-12 10:49,64.19,93.85,364.29,103,95
2025-04-12 11:04,67.81,71.5,357.36,100,99
2025-04-12 11:19,67.02,96.65,295.43,102,95
2025-04-12 11:34,65.81,95.18,309.94,102,95
2025-04-12 11:49,70.11,88.59,275.9,101,97
2025-04-12 12:04,67.32,61.21,254.53,99,101
2025-04-12 12:19,62.45,61.61,270.3,100,100
2025-04-12 12:34,69.36,96.62,355.8,102,96
2025-04-12 12:49,86.66,72.93,322.19,97,103
2025-04-12 13:04,64.22,73.08,385.3,100,98
2025-04-12 13:19,64.81,81.64,388.28,101,97
2025-04-12 13:34,88.94,80.39,302.9,97,102
2025-04-12 13:49,70.46,94.25,313.95,102,96
2025-04-12 14:04,67.3,93.38,327.63,102,96
2025-04-12 14:19,64.13,80.63,327.95,101,97
2025-04-12 14:34,62.21,85.95,339.63,102,96
2025-04-12 14:49,61.91,98.17,304.85,103,94
2025-04-12 15:04,66.09,97.18,325.82,103,95
2025-04-12 15:19,85.21,69.01,361.04,97,103
2025-04-12 15:34,77.51,78.96,383.1,99,100
2025-04-12 15:49,72.9,91.2,299.31,101,97
2025-04-12 16:04,87.06,67.18,304.92,96,104
2025-04-12 16:19,82.75,90.52,308.53,99,99
2025-04-12 16:34,79.89,74.5,274.43,98,101
2025-04-12 16:49,89.35,77.6,376.0,97,103
2025-04-12 17:04,68.37,97.67,380.27,102,96
2025-04-12 17:19,62.62,90.17,357.76,102,95
2025-04-12 17:34,61.67,68.46,352.5,100,99
2025-04-12 17:49,70.01,89.53,331.84,101,97
2025-04-12 18:04,85.96,85.91,337.89,98,101
2025-04-12 18:19,85.09,61.71,349.43,96,104
2025-04-12 18:34,75.91,74.73,351.77,99,100
2025-04-12 18:49,76.97,84.35,345.91,100,99
2025-04-12 19:04,81.86,91.2,261.85,100,99
2025-04-12 19:19,80.28,76.4,387.58,98,101
2025-04-12 19:34,61.17,87.44,265.45,102,96
2025-04-12 19:49,72.56,97.54,339.51,102,96
2025-04-12 20:04,75.76,89.14,277.27,100,98
2025-04-12 20:19,79.35,99.08,270.03,101,98
2025-04-12 20:34,62.51,60.65,355.62,99,100
2025-04-12 20:49,89.6,84.39,299.14,98,102
2025-04-12 21:04,67.85,97.28,301.35,102,95
2025-04-12 21:19,78.58,75.97,308.55,99,101
2025-04-12 21:34,72.85,75.85,329.15,99,100
2025-04-12 21:49,75.45,62.55,254.95,98,102
2025-04-12 22:04,72.78,93.63,363.04,101,97
2025-04-12 22:19,82.39,74.51,359.55,98,102
2025-04-12 22:34,71.54,83.33,282.3,100,98
2025-04-12 22:49,89.66,84.64,348.88,98,102
2025-04-12 23:04,87.81,94.96,335.38,99,100
2025-04-12 23:19,81.28,71.97,253.18,98,102
2025-04-12 23:34,81.67,84.13,254.2,99,100
2025-04-12 23:49,76.33,86.76,334.3,100,99
2025-04-13 00:04,60.7,83.31,385.16,102,96
2025-04-13 00:19,82.9,70.79,282.45,97,102
2025-04-13 00:34,74.33,61.38,385.02,98,102
2025-04-13 00:49,75.04,72.5,308.89,99,101
2025-04-13 01:04,75.02,62.54,299.88,98,102
2025-04-13 01:19,70.29,72.43,252.65,99,100
2025-04-13 01:34,70.85,62.22,382.59,98,101
2025-04-13 01:49,83.98,75.13,258.76,98,102
2025-04-13 02:04,78.81,74.76,373.5,98,101
2025-04-13 02:19,66.24,63.9,291.51,99,100
2025-04-13 02:34,71.29,73.98,285.37,99,100
2025-04-13 02:49,89.99,78.89,298.94,97,103
2025-04-13 03:04,69.8,85.71,340.79,101,98
2025-04-13 03:19,84.49,63.37,328.82,96,104
2025-04-13 03:34,61.89,77.46,276.24,101,97
2025-04-13 03:49,72.04,64.6,273.79,98,101
2025-04-13 04:04,69.44,73.82,328.85,100,99
2025-04-13 04:19,71.09,99.0,353.56,102,96
2025-04-13 04:34,60.18,67.96,313.74,101,98
2025-04-13 04:49,63.17,75.56,366.62,101,98
2025-04-13 05:04,89.5,61.21,263.96,95,105
2025-04-13 05:19,76.05,72.08,388.9,99,101
2025-04-13 05:34,72.84,89.92,303.12,101,98
2025-04-13 05:49,70.61,80.86,386.22,100,98
2025-04-13 06:04,79.16,63.67,366.65,97,103
2025-04-13 06:19,85.3,61.58,370.45,96,104
2025-04-13 06:34,89.69,90.42,333.84,98,101
2025-04-13 06:49,81.28,74.05,250.32,98,102
2025-04-13 07:04,66.94,61.01,307.5,99,101
2025-04-13 07:19,80.4,93.41,366.81,100,99
2025-04-13 07:34,88.94,70.78,288.71,96,104
2025-04-13 07:49,73.77,67.04,298.65,98,101
2025-04-13 08:04,74.29,98.78,346.77,101,97
2025-04-13 08:19,78.65,68.94,299.59,98,102
2025-04-13 08:34,74.79,95.17,375.49,101,97
2025-04-13 08:49,68.37,93.41,260.39,102,96
2025-04-13 09:04,82.23,61.49,280.76,97,104
2025-04-13 09:19,62.01,95.5,270.43,103,95
2025-04-13 09:34,84.98,80.46,359.97,98,101
2025-04-13 09:49,70.87,84.98,353.25,101,98
2025-04-13 10:04,62.26,82.6,338.56,102,97
2025-04-13 10:19,76.4,78.99,373.32,99,100
2025-04-13 10:34,80.01,87.7,386.58,100,99
2025-04-13 10:49,84.53,81.33,366.71,98,101
2025-04-13 11:04,61.53,71.12,351.92,101,98
2025-04-13 11:19,72.48,92.42,377.04,101,97
2025-04-13 11:34,75.69,90.56,294.46,100,98
2025-04-13 11:49,65.41,60.14,373.11,99,101
