Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-08 03:04,78.98,98.81,275.32,101,97
2025-04-08 03:19,75.73,68.51,290.1,98,101
2025-04-08 03:34,62.88,91.89,365.59,103,95
2025-04-08 03:49,78.99,60.33,266.85,97,103
2025-04-08 04:04,77.38,60.06,315.01,97,103
2025-04-08 04:19,63.41,74.56,322.89,101,98
2025-04-08 04:34,75.96,95.99,349.98,101,97
2025-04-08 04:49,70.38,79.91,282.36,100,99
2025-04-08 05:04,62.63,71.09,308.13,100,98
2025-04-08 05:19,67.85,63.52,307.72,99,101
2025-04-08 05:34,68.5,97.4,286.81,102,96
2025-04-08 05:49,75.78,77.3,384.2,99,100
2025-04-08 06:04,74.49,94.17,283.12,101,97
2025-04-08 06:19,62.98,94.99,364.78,103,95
2025-04-08 06:34,79.22,74.88,283.66,98,101
2025-04-08 06:49,65.84,86.0,327.33,101,97
2025-04-08 07:04,64.53,60.15,304.89,99,100
2025-04-08 07:19,61.44,87.24,260.97,102,96
2025-04-08 07:34,71.85,73.6,276.84,99,100
2025-04-08 07:49,72.51,75.84,305.6,99,100
2025-04-08 08:04,72.29,67.96,293.52,99,101
2025-04-08 08:19,66.6,72.34,325.12,100,99
2025-04-08 08:34,68.35,82.12,345.33,101,98
2025-04-08 08:49,80.98,65.93,298.94,97,103
2025-04-08 09:04,89.63,70.62,341.75,96,104
2025-04-08 09:19,69.74,93.23,312.57,102,96
2025-04-08 09:34,71.84,94.07,278.91,101,97
2025-04-08 09:49,74.65,94.86,366.39,101,97
2025-04-08 10:04,72.88,83.54,359.65,100,99
2025-04-08 10:19,71.84,83.21,260.45,100,98
2025-04-08 10:34,70.03,71.4,273.3,99,100
2025-04-08 10:49,70.41,90.02,386.16,101,97
2025-04-08 11:04,63.58,84.59,369.86,102,97
2025-04-08 11:19,86.81,82.35,338.89,98,102
2025-04-08 11:34,78.82,83.31,301.11,99,100
2025-04-08 11:49,74.2,67.84,282.83,98,101
2025-04-08 12:04,79.23,82.8,291.95,99,100
2025-04-08 12:19,62.57,80.91,351.01,101,97
2025-04-08 12:34,73.77,90.91,341.27,101,98
2025-04-08 12:49,64.54,76.5,285.57,101,98
2025-04-08 13:04,77.01,71.14,265.5,98,101
2025-04-08 13:19,69.43,86.58,262.47,101,97
2025-04-08 13:34,87.84,78.77,303.66,97,102
2025-04-08 13:49,85.8,73.81,314.68,97,103
2025-04-08 14:04,74.28,93.05,260.94,101,97
2025-04-08 14:19,74.28,79.77,387.8,100,99
2025-04-08 14:34,77.2,81.46,291.74,99,100
2025-04-08 14:49,83.79,96.18,265.14,100,99
2025-04-08 15:04,87.69,80.47,319.01,98,102
2025-04-08 15:19,76.99,92.25,286.48,100,98
2025-04-08 15:34,70.82,84.41,318.3,101,98
2025-04-08 15:49,70.19,93.28,389.72,102,97
2025-04-08 16:04,86.06,63.36,262.48,96,104
2025-04-08 16:19,88.46,82.0,267.24,98,102
2025-04-08 16:34,79.07,92.84,354.63,100,98
2025-04-08 16:49,62.38,86.86,258.51,102,96
2025-04-08 17:04,77.74,81.22,325.27,99,100
2025-04-08 17:19,73.78,87.85,357.4,100,98
2025-04-08 17:34,75.7,61.56,370.38,98,102
2025-04-08 17:49,71.75,86.47,269.28,101,98
2025-04-08 18:04,79.06,70.92,291.77,98,102
2025-04-08 18:19,73.13,90.58,333.35,101,98
2025-04-08 18:34,73.79,60.79,274.55,98,102
2025-04-08 18:49,79.13,63.06,250.53,97,103
2025-04-08 19:04,61.32,65.28,258.92,100,99
2025-04-08 19:19,88.09,83.92,270.59,98,102
2025-04-08 19:34,85.88,99.63,363.18,100,99
2025-04-08 19:49,64.35,92.82,266.41,102,95
2025-04-08 20:04,85.95,61.44,263.77,96,104
2025-04-08 20:19,71.14,69.98,365.84,99,100
2025-04-08 20:34,67.57,71.99,370.83,100,99
2025-04-08 20:49,81.9,64.71,288.54,97,103
2025-04-08 21:04,61.89,74.32,290.21,101,98
2025-04-08 21:19,71.47,71.62,331.55,99,100
2025-04-08 21:34,85.26,86.1,355.9,99,101
2025-04-08 21:49,84.49,96.63,254.98,100,99
2025-04-08 22:04,67.24,69.84,258.68,100,99
2025-04-08 22:19,82.68,77.28,272.89,98,101
2025-04-08 22:34,78.63,60.95,302.45,97,103
2025-04-08 22:49,64.45,95.14,342.39,103,95
2025-04-08 23:04,65.09,67.24,351.26,100,99
2025-04-08 23:19,73.29,64.37,280.75,98,102
2025-04-08 23:34,81.69,85.31,388.47,99,100
2025-04-08 23:49,81.72,88.46,259.55,99,100
2025-04-09 00:04,89.01,73.69,288.14,97,103
2025-04-09 00:19,70.64,93.35,252.68,101,97
2025-04-09 00:34,79.25,80.57,278.82,99,100
2025-04-09 00:49,78.05,86.02,303.49,100,99
2025-04-09 01:04,89.91,71.8,269.61,96,104
2025-04-09 01:19,61.35,70.23,313.89,101,98
2025-04-09 01:34,67.47,64.33,301.13,99,100
2025-04-09 01:49,66.75,76.73,314.29,100,98
2025-04-09 02:04,74.88,96.25,352.03,101,97
2025-04-09 02:19,85.81,65.91,340.24,96,104
2025-04-09 02:34,71.55,78.85,367.67,100,99
2025-04-09 02:49,70.31,71.1,368.16,99,100
2025-04-09 03:04,72.29,88.62,255.65,101,98
2025-04-09 03:19,79.89,76.96,321.04,98,101
2025-04-09 03:34,87.66,62.74,383.9,96,105
2025-04-09 03:49,63.04,77.32,360.66,101,98
2025-04-09 04:04,80.15,73.27,266.07,98,102
2025-04-09 04:19,78.33,69.69,310.49,98,102
2025-04-09 04:34,86.98,63.04,362.12,96,104
2025-04-09 04:49,86.79,84.65,305.08,98,101
2025-04-09 05:04,89.45,91.72,382.52,99,101
2025-04-09 05:19,70.73,61.49,303.89,98,101
2025-04-09 05:34,65.21,90.45,285.27,102,96
2025-04-09 05:49,89.01,95.42,287.14,99,100
2025-04-09 06:04,88.69,64.22,256.36,96,105
2025-04-09 06:19,70.18,72.5,382.68,99,100
2025-04-09 06:34,60.22,86.55,340.06,102,96
2025-04-09 06:49,63.15,73.07,261.41,101,98
2025-04-09 07:04,70.51,63.81,331.27,99,101
2025-04-09 07:19,70.82,76.54,387.52,100,99
2025-04-09 07:34,77.24,86.84,335.25,100,99
2025-04-09 07:49,88.47,92.71,270.04,99,100
2025-04-09 08:04,84.2,84.99,251.05,99,101
2025-04-09 08:19,78.15,95.86,336.2,101,98
2025-04-09 08:34,69.45,90.54,374.16,101,97
2025-04-09 08:49,74.95,91.71,342.26,101,98
2025-04-09 09:04,73.46,98.71,250.18,102,96
2025-04-09 09:19,87.81,90.82,330.02,99,100
2025-04-09 09:34,88.38,62.31,259.17,96,105
2025-04-09 09:49,60.5,65.18,389.67,100,99
2025-04-09 10:04,69.98,95.5,263.86,102,96
2025-04-09 10:19,76.54,98.71,388.33,101,97
2025-04-09 10:34,83.02,87.42,302.94,99,100
2025-04-09 10:49,69.71,70.52,372.68,99,100
2025-04-09 11:04,66.37,99.34,334.86,103,95
2025-04-09 11:19,73.98,94.83,280.5,101,97
2025-04-09 11:34,76.82,72.76,284.09,99,101
2025-04-09 11:49,66.85,66.07,263.18,99,100
2025-04-09 12:04,77.97,61.05,286.01,97,103
2025-04-09 12:19,70.65,63.8,329.38,99,101
2025-04-09 12:34,83.59,95.56,266.85,100,99
2025-04-09 12:49,79.02,60.85,261.97,97,103
2025-04-09 13:04,85.2,72.16,322.48,97,103
2025-04-09 13:19,77.22,88.98,349.6,100,99
2025-04-09 13:34,60.24,84.13,296.69,102,96
2025-04-09 13:49,79.82,99.63,290.52,101,98
2025-04-09 14:04,74.46,64.92,382.33,98,102
2025-04-09 14:19,82.88,95.15,373.48,100,99
2025-04-09 14:34,86.65,98.59,381.82,100,99
2025-04-09 14:49,71.89,78.58,319.62,100,99
2025-04-09 15:04,86.31,70.03,387.18,97,103
2025-04-09 15:19,71.71,64.65,312.68,98,101
2025-04-09 15:34,85.89,97.15,378.39,100,99
2025-04-09 15:49,74.03,97.24,366.53,101,97
2025-04-09 16:04,60.62,74.09,314.47,101,98
2025-04-09 16:19,83.82,92.8,309.57,99,99
2025-04-09 16:34,84.17,66.5,289.8,97,103
2025-04-09 16:49,78.13,98.66,342.73,101,97
2025-04-09 17:04,74.67,87.27,291.2,100,98
2025-04-09 17:19,72.43,84.39,332.22,100,98
2025-04-09 17:34,77.94,85.15,386.66,100,99
2025-04-09 17:49,73.52,72.55,251.74,99,100
2025-04-09 18:04,74.06,93.61,374.71,101,97
2025-04-09 18:19,71.8,98.17,296.35,102,96
2025-04-09 18:34,65.54,96.15,387.84,103,95
2025-04-09 18:49,81.21,68.87,302.11,97,102
2025-04-09 19:04,62.14,64.15,387.27,100,99
2025-04-09 19:19,60.39,74.58,374.39,101,97
2025-04-09 19:34,60.76,66.23,378.02,100,99
2025-04-09 19:49,67.36,60.03,346.85,99,101
2025-04-09 20:04,68.64,64.96,272.65,99,100
2025-04-09 20:19,82.72,79.5,374.71,98,101
2025-04-09 20:34,76.91,75.52,294.55,99,101
2025-04-09 20:49,60.14,98.97,255.59,104,94
2025-04-09 21:04,63.62,71.72,297.96,100,98
2025-04-09 21:19,69.21,62.18,296.66,99,101
2025-04-09 21:34,67.74,63.63,372.72,99,101
2025-04-09 21:49,72.52,85.69,312.19,100,98
2025-04-09 22:04,74.56,77.56,261.4,99,100
2025-04-09 22:19,60.72,84.16,370.08,102,96
2025-04-09 22:34,69.75,77.34,305.54,100,99
2025-04-09 22:49,88.6,69.08,324.95,96,104
2025-04-09 23:04,79.71,67.36,319.19,98,102
2025-04-09 23:19,77.77,96.37,291.37,101,98
2025-04-09 23:34,71.66,75.23,371.42,100,100
2025-04-09 23:49,70.61,94.83,341.86,102,96
2025-04-10 00:04,85.52,94.6,321.33,99,99
2025-04-10 00:19,73.99,80.62,297.69,100,99
2025-04-10 00:34,70.92,78.74,357.69,100,99
2025-04-10 00:49,60.92,77.71,279.28,101,97
2025-04-10 01:04,71.42,78.54,291.11,100,99
2025-04-10 01:19,62.98,76.02,280.79,101,98
2025-04-10 01:34,83.82,98.37,279.0,100,99
2025-04-10 01:49,68.34,97.69,355.72,102,96
2025-04-10 02:04,62.12,76.0,276.57,101,98
2025-04-10 02:19,85.3,73.68,322.54,97,103
2025-04-10 02:34,64.01,84.19,322.53,102,97
2025-04-10 02:49,69.19,96.53,252.88,102,96
2025-04-10 03:04,67.61,94.51,284.03,102,96
2025-04-10 03:19,88.61,64.23,288.66,96,105
2025-04-10 03:34,76.51,96.68,383.5,101,97
2025-04-10 03:49,66.97,86.25,254.9,101,97
2025-04-10 04:04,61.77,70.29,266.07,101,98
2025-04-10 04:19,89.71,83.71,352.11,98,102
2025-04-10 04:34,80.27,91.17,383.83,100,99
2025-04-10 04:49,75.81,99.32,342.47,101,97
2025-04-10 05:04,82.32,93.63,257.89,100,99
2025-04-10 05:19,67.85,84.14,281.67,101,97
2025-04-10 05:34,61.72,99.09,279.54,103,94
2025-04-10 05:49,69.7,62.83,331.63,99,101
2025-04-10 06:04,86.86,62.69,368.92,96,104
2025-04-10 06:19,87.46,82.92,348.23,98,102
2025-04-10 06:34,78.95,92.71,386.37,100,98
2025-04-10 06:49,72.07,91.36,270.55,101,97
2025-04-10 07:04,84.12,94.87,339.33,100,99
2025-04-10 07:19,65.55,96.5,367.98,103,95
2025-04-10 07:34,61.71,68.58,283.26,100,99
2025-04-10 07:49,79.29,72.84,309.44,98,101
2025-04-10 08:04,86.21,66.2,318.28,96,104
2025-04-10 08:19,70.12,85.67,264.24,101,98
2025-04-10 08:34,62.76,70.96,330.3,100,98
2025-04-10 08:49,69.83,61.01,365.69,98,101
2025-04-10 09:04,71.18,87.56,282.01,101,98
2025-04-10 09:19,61.91,95.85,329.15,103,95
2025-04-10 09:34,86.43,93.71,360.08,99,100
2025-04-10 09:49,89.15,84.7,338.61,98,102
2025-04-10 10:04,85.77,88.33,346.52,99,100
2025-04-10 10:19,65.76,80.49,379.59,101,98
2025-04-10 10:34,61.51,91.84,346.71,103,95
2025-04-10 10:49,62.17,91.71,330.42,103,95
2025-04-10 11:04,82.33,91.24,285.03,100,99
2025-04-10 11:19,62.72,74.36,378.25,101,98
2025-04-10 11:34,80.9,87.26,369.74,99,100
2025-04-10 11:49,82.4,95.2,256.37,100,99
2025-04-10 12:04,85.41,64.1,328.92,96,104
2025-04-10 12:19,75.62,85.79,276.27,100,99
2025-04-10 12:34,60.46,97.71,308.34,103,94
2025-04-10 12:49,65.94,81.22,383.98,101,98
2025-04-10 13:04,88.29,60.05,377.76,96,105
2025-04-10 13:19,68.31,97.15,310.47,102,96
2025-04-10 13:34,84.05,94.78,336.16,100,99
2025-04-10 13:49,87.97,72.66,354.52,97,103
2025-04-10 14:04,67.16,95.11,251.04,102,96
2025-04-10 14:19,81.67,71.41,342.81,98,102
2025-04-10 14:34,80.67,72.22,336.4,98,102
2025-04-10 14:49,86.58,75.8,259.02,97,102
2025-04-10 15:04,72.62,75.28,349.47,99,100
2025-04-10 15:19,86.85,84.11,305.29,98,101
2025-04-10 15:34,85.91,74.46,268.0,97,103
2025-04-10 15:49,62.82,97.74,298.23,103,94
2025-04-10 16:04,71.89,89.44,371.79,101,97
2025-04-10 16:19,69.07,90.79,387.19,101,97
2025-04-10 16:34,87.39,97.45,356.43,99,99
2025-04-10 16:49,64.5,86.91,290.51,102,96
2025-04-10 17:04,64.68,61.06,314.75,99,100
2025-04-10 17:19,60.68,88.07,253.03,102,95
2025-04-10 17:34,84.83,79.09,360.61,98,102
2025-04-10 17:49,88.7,93.22,355.31,99,100
2025-04-10 18:04,81.58,83.66,322.52,99,100
2025-04-10 18:19,75.3,66.12,291.35,98,102
2025-04-10 18:34,83.84,66.85,385.82,97,103
2025-04-10 18:49,81.41,83.87,357.03,99,100
2025-04-10 19:04,72.99,87.02,265.92,101,98
2025-04-10 19:19,87.21,87.42,259.06,98,101
2025-04-10 19:34,84.43,83.21,362.42,98,101
2025-04-10 19:49,81.56,72.43,363.23,98,102
2025-04-10 20:04,88.06,82.19,347.93,98,102
2025-04-10 20:19,62.91,78.03,380.6,101,97
2025-04-10 20:34,81.0,71.7,322.28,98,102
2025-04-10 20:49,75.82,70.1,270.78,98,101
2025-04-10 21:04,78.25,78.54,297.45,99,100
2025-04-10 21:19,73.99,97.05,275.27,101,97
2025-04-10 21:34,89.66,86.74,261.53,98,101
2025-04-10 21:49,87.49,72.05,321.64,97,103
2025-04-10 22:04,76.36,96.24,368.39,101,97
2025-04-10 22:19,83.82,78.77,294.13,98,101
2025-04-10 22:34,73.99,90.2,360.11,101,98
2025-04-10 22:49,79.04,99.09,311.97,101,97
2025-04-10 23:04,81.86,67.04,349.46,97,103
2025-04-10 23:19,78.47,91.93,265.87,100,98
2025-04-10 23:34,88.84,81.53,348.2,98,102
2025-04-10 23:49,76.43,87.41,314.21,100,99
2025-04-11 00:04,71.39,88.47,383.01,101,98
2025-04-11 00:19,70.08,71.37,378.09,99,100
2025-04-11 00:34,78.47,73.8,287.95,98,101
2025-04-11 00:49,62.45,67.91,363.53,100,99
2025-04-11 01:04,73.62,72.52,338.23,99,100
2025-04-11 01:19,66.94,78.5,293.86,101,98
2025-04-11 01:34,85.36,63.1,281.37,96,104
2025-04-11 01:49,87.47,77.99,371.68,97,102
2025-04-11 02:04,65.21,69.8,271.51,100,99
2025-04-11 02:19,78.63,75.98,355.87,99,101
2025-04-11 02:34,65.16,66.4,317.67,100,100
2025-04-11 02:49,62.27,72.35,262.79,101,98
2025-04-11 03:04,61.72,93.43,313.95,103,95
2025-04-11 03:19,79.63,69.01,291.89,98,102
2025-04-11 03:34,61.39,64.74,288.43,100,99
2025-04-11 03:49,73.83,95.31,266.04,101,97
2025-04-11 04:04,89.57,98.79,296.71,99,100
2025-04-11 04:19,67.44,84.54,359.71,101,97
2025-04-11 04:34,76.12,62.16,313.02,98,102
2025-04-11 04:49,82.24,74.21,385.39,98,102
2025-04-11 05:04,68.83,94.07,304.65,102,96
2025-04-11 05:19,81.99,88.66,366.03,99,100
2025-04-11 05:34,63.09,76.31,297.5,101,98
2025-04-11 05:49,81.56,88.3,302.94,99,100
2025-04-11 06:04,64.81,83.78,257.88,101,97
2025-04-11 06:19,66.93,76.26,276.93,100,98
2025-04-11 06:34,84.8,60.58,251.21,96,104
2025-04-11 06:49,63.62,90.69,332.02,102,96
2025-04-11 07:04,69.38,93.5,372.89,102,96
2025-04-11 07:19,63.46,96.24,378.29,103,95
2025-04-11 07:34,61.52,87.12,318.4,102,96
2025-04-11 07:49,71.5,91.42,276.29,101,97
2025-04-11 08:04,61.1,71.5,289.35,101,98
2025-04-11 08:19,83.61,80.04,256.22,98,101
2025-04-11 08:34,77.48,98.7,269.44,101,97
2025-04-11 08:49,84.31,84.9,295.2,99,101
2025-04-11 09:04,70.32,90.31,357.62,101,97
2025-04-11 09:19,68.49,60.5,335.63,99,101
2025-04-11 09:34,67.13,95.04,325.08,102,96
2025-04-11 09:49,87.25,90.68,328.32,99,100
2025-04-11 10:04,76.94,82.97,383.55,100,99
2025-04-11 10:19,67.94,69.52,353.86,100,100
2025-04-11 10:34,73.55,73.61,366.58,99,100
2025-04-11 10:49,80.91,89.59,261.69,100,99
2025-04-11 11:04,64.14,91.37,332.8,102,96
2025-04-11 11:19,69.99,72.29,355.7,99,100
2025-04-11 11:34,69.32,80.41,287.4,100,98
2025-04-11 11:49,74.4,80.0,271.07,100,99
2025-04-11 12:04,85.09,80.89,324.79,98,101
2025-04-11 12:19,84.71,74.2,269.38,97,102
2025-04-11 12:34,72.59,88.76,330.19,101,98
2025-04-11 12:49,61.56,98.5,348.04,103,94
2025-04-11 13:04,84.94,64.7,322.77,96,104
2025-04-11 13:19,81.76,81.49,343.34,99,101
2025-04-11 13:34,73.79,98.95,312.21,102,96
2025-04-11 13:49,69.77,87.25,293.9,101,97
2025-04-11 14:04,76.54,86.73,302.1,100,99
2025-04-11 14:19,78.15,67.69,303.04,98,102
2025-04-11 14:34,69.69,85.94,372.59,101,98
2025-04-11 14:49,63.69,69.64,388.5,100,99
2025-04-11 15:04,68.13,79.41,330.97,100,98
2025-04-11 15:19,74.88,65.55,337.62,98,102
2025-04-11 15:34,72.69,90.47,381.6,101,97
2025-04-11 15:49,69.69,84.28,304.92,101,98
2025-04-11 16:04,80.44,78.98,369.29,99,101
2025-04-11 16:19,63.89,89.11,363.02,102,96
2025-04-11 16:34,70.51,86.38,352.86,101,98
2025-04-11 16:49,66.19,86.67,347.33,101,97
2025-04-11 17:04,66.97,86.57,348.07,101,97
2025-04-11 17:19,66.42,79.34,252.98,101,98
2025-04-11 17:34,60.02,80.41,333.55,102,96
2025-04-11 17:49,79.17,80.87,262.02,99,100
2025-04-11 18:04,82.36,84.56,353.51,99,100
2025-04-11 18:19,65.68,89.01,329.92,102,96
2025-04-11 18:34,78.41,80.91,318.47,99,100
2025-04-11 18:49,85.45,78.63,256.65,98,102
2025-04-11 19:04,79.6,80.14,302.62,99,100
2025-04-11 19:19,68.5,98.86,332.05,102,95
2025-04-11 19:34,89.81,88.49,363.6,98,101
2025-04-11 19:49,78.27,96.74,291.17,101,98
2025-04-11 20:04,72.98,77.01,279.43,100,100
2025-04-11 20:19,61.22,66.09,319.09,100,99
2025-04-11 20:34,60.62,97.93,263.82,103,94
2025-04-11 20:49,73.17,74.66,266.37,99,100
2025-04-11 21:04,61.04,82.26,377.19,102,96
2025-04-11 21:19,77.64,80.54,350.78,99,100
2025-04-11 21:34,60.46,68.64,356.49,101,98
2025-04-11 21:49,67.34,96.38,254.93,102,96
2025-04-11 22:04,88.67,72.22,376.83,97,103
2025-04-11 22:19,60.69,88.21,267.7,102,95
2025-04-11 22:34,63.83,64.67,353.89,100,100
2025-04-11 22:49,66.89,98.66,373.27,103,95
2025-04-11 23:04,79.72,75.91,345.97,98,101
2025-04-11 23:19,79.28,75.12,301.57,98,101
2025-04-11 23:34,65.53,63.95,371.7,99,100
2025-04-11 23:49,62.21,99.24,274.98,103,94
2025-04-12 00:04,61.6,98.13,355.85,103,94
2025-04-12 00:19,71.89,61.35,363.07,98,102
2025-04-12 00:34,81.47,79.62,286.67,98,101
2025-04-12 00:49,86.29,60.56,271.37,96,105
2025-04-12 01:04,78.48,90.54,360.09,100,99
2025-04-12 01:19,85.95,77.34,288.39,98,102
2025-04-12 01:34,72.59,82.75,368.75,100,99
2025-04-12 01:49,68.62,60.47,316.14,99,101
2025-04-12 02:04,88.17,64.54,334.59,96,104
2025-04-12 02:19,70.26,91.91,300.03,101,97
2025-04-12 02:34,66.54,76.63,293.21,100,98
2025-04-12 02:49,88.89,86.17,324.19,98,101
2025-04-12 03:04,89.76,90.06,277.9,98,101
2025-04-12 03:19,82.72,67.48,311.01,97,103
2025-04-12 03:34,78.25,97.68,312.68,101,97
2025-04-12 03:49,66.62,66.54,312.6,99,100
2025-04-12 04:04,66.07,66.89,343.48,100,100
2025-04-12 04:19,64.99,67.21,264.53,100,99
2025-04-12 04:34,63.42,84.15,267.21,102,97
2025-04-12 04:49,87.11,94.42,382.09,99,100
2025-04-12 05:04,68.54,88.07,316.81,101,97
2025-04-12 05:19,75.64,74.83,281.09,99,100
2025-04-12 05:34,83.36,68.94,327.93,97,103
2025-04-12 05:49,75.01,97.19,277.31,101,97
2025-04-12 06:04,70.69,95.64,325.7,102,96
2025-04-12 06:19,77.54,78.88,281.1,99,100
2025-04-12 06:34,89.12,70.83,308.6,96,104
2025-04-12 06:49,60.31,96.16,263.13,103,94
2025-04-12 07:04,61.15,88.13,339.66,102,96
2025-04-12 07:19,76.85,64.57,274.63,98,102
2025-04-12 07:34,81.12,66.83,357.63,97,103
2025-04-12 07:49,88.84,87.67,252.71,98,101
2025-04-12 08:04,62.51,86.55,332.61,102,96
2025-04-12 08:19,78.39,89.58,350.36,100,99
2025-04-12 08:34,75.84,83.97,379.75,100,99
2025-04-12 08:49,82.91,88.3,256.79,99,100
2025-04-12 09:04,79.78,71.23,381.28,98,102
2025-04-12 09:19,73.68,94.22,253.4,101,97
2025-04-12 09:34,89.96,80.99,311.24,97,102
2025-04-12 09:49,80.69,86.41,332.24,99,100
2025-04-12 10:04,78.18,88.61,378.84,100,99
2025-04-12 10:19,89.83,92.89,336.5,99,101
2025-04-12 10:34,65.8,63.77,356.96,99,100
2025-04-12 10:49,89.93,82.3,334.58,97,102
2025-04-12 11:04,71.41,73.06,251.27,99,100
2025-04-12 11:19,68.78,69.63,327.27,99,100
2025-04-12 11:34,65.65,94.0,339.26,102,96
2025-04-12 11:49,73.47,67.67,382.59,98,101
2025-04-12 12:04,63.08,84.83,292.62,102,96
2025-04-12 12:19,83.94,64.15,287.78,97,104
2025-04-12 12:34,81.32,72.38,386.66,98,102
2025-04-12 12:49,75.1,68.18,295.6,98,101
2025-04-12 13:04,69.26,89.1,305.91,101,97
2025-04-12 13:19,70.5,63.11,367.91,98,101
2025-04-12 13:34,81.1,99.27,380.07,101,98
2025-04-12 13:49,71.64,61.86,378.35,98,102
2025-04-12 14:04,65.86,69.97,309.7,100,99
2025-04-12 14:19,71.87,84.24,305.44,100,98
2025-04-12 14:34,63.48,61.09,376.98,99,100
2025-04-12 14:49,70.03,94.61,321.47,102,96
2025-04-12 15:04,64.6,99.1,344.72,103,95
2025-04-12 15:19,71.92,61.46,378.19,98,102
2025-04-12 15:34,86.88,97.47,333.13,99,99
2025-04-12 15:49,87.85,74.94,330.14,97,103
2025-04-12 16:04,77.6,70.68,309.58,98,101
2025-04-12 16:19,74.93,98.1,324.41,101,97
2025-04-12 16:34,71.98,76.81,290.34,100,99
2025-04-12 16:49,64.91,84.24,330.57,101,97
2025-04-12 17:04,75.18,71.12,327.3,99,101
2025-04-12 17:19,73.99,87.33,270.28,100,98
2025-04-12 17:34,85.42,79.54,384.26,98,102
2025-04-12 17:49,65.26,71.96,271.51,100,99
2025-04-12 18:04,63.41,92.18,367.1,102,95
2025-04-12 18:19,61.83,81.8,299.11,102,97
2025-04-12 18:34,86.61,95.67,360.92,99,99
2025-04-12 18:49,82.28,85.93,251.4,99,100
2025-04-12 19:04,87.71,82.64,330.55,98,102
2025-04-12 19:19,70.99,95.59,375.08,102,96
2025-04-12 19:34,88.97,67.09,288.6,96,104
2025-04-12 19:49,85.47,83.02,269.56,98,101
2025-04-12 20:04,83.33,91.18,267.46,99,99
2025-04-12 20:19,71.19,70.81,325.21,99,100
2025-04-12 20:34,76.26,79.66,292.59,99,100
2025-04-12 20:49,84.82,66.96,250.58,97,103
2025-04-12 21:04,62.64,78.96,379.91,101,97
2025-04-12 21:19,66.09,66.21,322.36,99,100
2025-04-12 21:34,88.41,69.16,380.66,96,104
2025-04-12 21:49,71.86,94.72,335.73,101,97
2025-04-12 22:04,85.16,61.55,382.66,96,104
2025-04-12 22:19,60.0,61.64,296.27,100,99
2025-04-12 22:34,89.14,61.65,283.25,96,105
2025-04-12 22:49,89.98,62.47,381.83,96,105
2025-04-12 23:04,82.12,63.73,382.79,97,103
2025-04-12 23:19,78.03,82.15,290.93,99,100
2025-04-12 23:34,72.39,68.88,287.58,99,101
2025-04-12 23:49,70.61,61.22,252.71,98,101
2025-04-13 00:04,67.78,80.12,338.62,101,98
2025-04-13 00:19,68.58,92.75,352.18,102,96
2025-04-13 00:34,66.97,70.92,316.37,100,99
2025-04-13 00:49,75.3,74.34,348.38,99,100
2025-04-13 01:04,67.43,88.47,362.64,101,97
2025-04-13 01:19,71.34,83.13,323.44,100,98
2025-04-13 01:34,66.43,97.93,282.72,103,95
2025-04-13 01:49,85.19,83.88,274.41,98,101
2025-04-13 02:04,87.42,70.26,363.37,97,103
2025-04-13 02:19,87.99,92.43,274.95,99,100
2025-04-13 02:34,67.02,69.1,271.74,100,100
2025-04-13 02:49,62.57,89.76,306.35,102,96
2025-04-13 03:04,83.78,67.41,313.35,97,103
2025-04-13 03:19,73.33,81.52,260.1,100,99
2025-04-13 03:34,85.38,73.06,373.91,97,103
2025-04-13 03:49,63.56,67.42,285.02,100,99
2025-04-13 04:04,82.84,64.63,263.01,97,103
2025-04-13 04:19,85.54,71.33,267.52,97,103
2025-04-13 04:34,83.95,63.63,350.28,97,104
2025-04-13 04:49,63.01,71.64,294.21,100,98
2025-04-13 05:04,69.26,65.49,386.02,99,101
2025-04-13 05:19,80.28,62.65,366.62,97,103
2025-04-13 05:34,87.86,70.04,251.88,97,104
2025-04-13 05:49,84.86,61.6,300.42,96,104
2025-04-13 06:04,66.88,95.93,296.63,102,95
2025-04-13 06:19,64.21,99.72,311.56,103,94
2025-04-13 06:34,70.81,63.89,355.5,99,101
2025-04-13 06:49,63.78,63.61,374.68,100,100
2025-04-13 07:04,78.26,78.2,363.11,99,100
2025-04-13 07:19,60.92,69.77,384.63,101,98
2025-04-13 07:34,60.78,76.89,312.79,101,97
2025-04-13 07:49,70.37,97.39,266.1,102,96
2025-04-13 08:04,87.58,71.14,351.23,97,103
2025-04-13 08:19,80.2,67.95,263.24,98,102
2025-04-13 08:34,60.36,94.14,379.38,103,94
2025-04-13 08:49,85.85,62.88,317.76,96,104
2025-04-13 09:04,89.72,79.91,282.66,97,102
2025-04-13 09:19,71.52,94.31,312.42,101,97
2025-04-13 09:34,72.72,60.82,252.82,98,102
2025-04-13 09:49,71.66,76.16,250.21,100,99
2025-04-13 10:04,60.4,88.71,345.14,103,95
2025-04-13 10:19,60.89,72.87,334.04,101,98
2025-04-13 10:34,73.29,93.55,260.11,101,97
2025-04-13 10:49,85.19,79.0,319.26,98,102
2025-04-13 11:04,61.22,91.94,375.43,103,95
2025-04-13 11:19,84.88,99.69,356.77,100,99
2025-04-13 11:34,62.2,99.19,298.7,103,94
2025-04-13 11:49,78.2,99.55,288.17,101,97
